"","SUNSID","Acres","BUFF_DIST","Method","Start","Buff03km","Buffer05km","Buffer1km","Buff03SLR2","Buff05SLR2ft","Buff1SLR2ft","Buff03SFHA","Buff05SFHA","Buff1SFHA"
"1686","GUL01",NA,500,"Landscan_pop","Point",NA,11,NA,NA,0,NA,NA,7,NA
"1687","GUL01",NA,500,"Census_pop20","Point",NA,13.8990603824517,NA,NA,6.18592327360342,NA,NA,12.3042179753621,NA
"1688","GUL01",NA,500,"ParcelAll_bldgcnt","Point",NA,19,NA,NA,0,NA,NA,16,NA
"1689","GUL01",NA,500,"ParcelRes_count","Point",NA,19,NA,NA,16,NA,NA,19,NA
"1690","GUL01",NA,500,"ParcelAll_count","Point",NA,69,NA,NA,53,NA,NA,69,NA
"1691","GUL02",NA,500,"Landscan_pop","Point",NA,10,NA,NA,0,NA,NA,9,NA
"1692","GUL02",NA,500,"Census_pop20","Point",NA,18.3000459200637,NA,NA,1.62818829811851,NA,NA,17.1353430928465,NA
"1693","GUL02",NA,500,"ParcelAll_bldgcnt","Point",NA,25,NA,NA,0,NA,NA,25,NA
"1694","GUL02",NA,500,"ParcelRes_count","Point",NA,31,NA,NA,5,NA,NA,31,NA
"1695","GUL02",NA,500,"ParcelAll_count","Point",NA,78,NA,NA,15,NA,NA,77,NA
"1696","FRA01",NA,500,"Landscan_pop","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1697","FRA01",NA,500,"Census_pop20","Point",NA,1.01539484821751,NA,NA,0.00547109841895048,NA,NA,0.0497426617019926,NA
"1698","FRA01",NA,500,"ParcelAll_bldgcnt","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1699","FRA01",NA,500,"ParcelRes_count","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1700","FRA01",NA,500,"ParcelAll_count","Point",NA,5,NA,NA,2,NA,NA,3,NA
"1701","APA05",NA,500,"Landscan_pop","Point",NA,253,NA,NA,NA,NA,NA,NA,NA
"1702","APA05",NA,500,"Census_pop20","Point",NA,449.129328130108,NA,NA,NA,NA,NA,NA,NA
"1703","APA05",NA,500,"ParcelAll_bldgcnt","Point",NA,180,NA,NA,NA,NA,NA,NA,NA
"1704","APA05",NA,500,"ParcelRes_count","Point",NA,187,NA,NA,NA,NA,NA,NA,NA
"1705","APA05",NA,500,"ParcelAll_count","Point",NA,281,NA,NA,NA,NA,NA,NA,NA
"1706","APA06",NA,500,"Landscan_pop","Point",NA,235,NA,NA,NA,NA,NA,0,NA
"1707","APA06",NA,500,"Census_pop20","Point",NA,423.61759347116,NA,NA,NA,NA,NA,0.0334648352990403,NA
"1708","APA06",NA,500,"ParcelAll_bldgcnt","Point",NA,248,NA,NA,NA,NA,NA,0,NA
"1709","APA06",NA,500,"ParcelRes_count","Point",NA,232,NA,NA,NA,NA,NA,0,NA
"1710","APA06",NA,500,"ParcelAll_count","Point",NA,303,NA,NA,NA,NA,NA,1,NA
"1711","APA01",NA,500,"Landscan_pop","Point",NA,290,NA,NA,NA,NA,NA,1,NA
"1712","APA01",NA,500,"Census_pop20","Point",NA,423.382403835265,NA,NA,NA,NA,NA,3.87155356265416,NA
"1713","APA01",NA,500,"ParcelAll_bldgcnt","Point",NA,209,NA,NA,NA,NA,NA,0,NA
"1714","APA01",NA,500,"ParcelRes_count","Point",NA,204,NA,NA,NA,NA,NA,0,NA
"1715","APA01",NA,500,"ParcelAll_count","Point",NA,347,NA,NA,NA,NA,NA,14,NA
"1716","APA08",NA,500,"Landscan_pop","Point",NA,96,NA,NA,NA,NA,NA,14,NA
"1717","APA08",NA,500,"Census_pop20","Point",NA,361.141777353279,NA,NA,NA,NA,NA,73.570149610407,NA
"1718","APA08",NA,500,"ParcelAll_bldgcnt","Point",NA,272,NA,NA,NA,NA,NA,53,NA
"1719","APA08",NA,500,"ParcelRes_count","Point",NA,271,NA,NA,NA,NA,NA,73,NA
"1720","APA08",NA,500,"ParcelAll_count","Point",NA,379,NA,NA,NA,NA,NA,101,NA
"1721","APA07",NA,500,"Landscan_pop","Point",NA,68,NA,NA,0,NA,NA,16,NA
"1722","APA07",NA,500,"Census_pop20","Point",NA,313.513432269725,NA,NA,0.940459260808902,NA,NA,94.757856535747,NA
"1723","APA07",NA,500,"ParcelAll_bldgcnt","Point",NA,288,NA,NA,19,NA,NA,113,NA
"1724","APA07",NA,500,"ParcelRes_count","Point",NA,241,NA,NA,28,NA,NA,103,NA
"1725","APA07",NA,500,"ParcelAll_count","Point",NA,437,NA,NA,50,NA,NA,211,NA
"1726","APA02",NA,500,"Landscan_pop","Point",NA,76,NA,NA,0,NA,NA,4,NA
"1727","APA02",NA,500,"Census_pop20","Point",NA,102.17683498752,NA,NA,4.25612551875885,NA,NA,21.9014413602795,NA
"1728","APA02",NA,500,"ParcelAll_bldgcnt","Point",NA,85,NA,NA,0,NA,NA,13,NA
"1729","APA02",NA,500,"ParcelRes_count","Point",NA,75,NA,NA,0,NA,NA,4,NA
"1730","APA02",NA,500,"ParcelAll_count","Point",NA,174,NA,NA,14,NA,NA,46,NA
"1731","APA04",NA,500,"Landscan_pop","Point",NA,29,NA,NA,1,NA,NA,11,NA
"1732","APA04",NA,500,"Census_pop20","Point",NA,62.523832054479,NA,NA,3.29414764887059,NA,NA,24.0650639310125,NA
"1733","APA04",NA,500,"ParcelAll_bldgcnt","Point",NA,92,NA,NA,8,NA,NA,48,NA
"1734","APA04",NA,500,"ParcelRes_count","Point",NA,54,NA,NA,4,NA,NA,29,NA
"1735","APA04",NA,500,"ParcelAll_count","Point",NA,131,NA,NA,32,NA,NA,95,NA
"1736","APA03",NA,500,"Landscan_pop","Point",NA,24,NA,NA,0,NA,NA,10,NA
"1737","APA03",NA,500,"Census_pop20","Point",NA,112.710158283506,NA,NA,0.283509519865244,NA,NA,38.2309895073058,NA
"1738","APA03",NA,500,"ParcelAll_bldgcnt","Point",NA,213,NA,NA,10,NA,NA,121,NA
"1739","APA03",NA,500,"ParcelRes_count","Point",NA,85,NA,NA,1,NA,NA,45,NA
"1740","APA03",NA,500,"ParcelAll_count","Point",NA,282,NA,NA,34,NA,NA,205,NA
"1741","FRA11",NA,500,"Landscan_pop","Point",NA,58,NA,NA,2,NA,NA,58,NA
"1742","FRA11",NA,500,"Census_pop20","Point",NA,25.0591014163451,NA,NA,5.69555838924823,NA,NA,25.059062736343,NA
"1743","FRA11",NA,500,"ParcelAll_bldgcnt","Point",NA,68,NA,NA,3,NA,NA,68,NA
"1744","FRA11",NA,500,"ParcelRes_count","Point",NA,79,NA,NA,24,NA,NA,79,NA
"1745","FRA11",NA,500,"ParcelAll_count","Point",NA,128,NA,NA,41,NA,NA,128,NA
"1746","FRA12",NA,500,"Landscan_pop","Point",NA,12,NA,NA,1,NA,NA,12,NA
"1747","FRA12",NA,500,"Census_pop20","Point",NA,56.7030198537143,NA,NA,5.41865167745043,NA,NA,56.7028945682576,NA
"1748","FRA12",NA,500,"ParcelAll_bldgcnt","Point",NA,63,NA,NA,8,NA,NA,63,NA
"1749","FRA12",NA,500,"ParcelRes_count","Point",NA,73,NA,NA,30,NA,NA,73,NA
"1750","FRA12",NA,500,"ParcelAll_count","Point",NA,172,NA,NA,54,NA,NA,172,NA
"1751","FRA03",NA,500,"Landscan_pop","Point",NA,3,NA,NA,0,NA,NA,3,NA
"1752","FRA03",NA,500,"Census_pop20","Point",NA,17.5925863018464,NA,NA,8.86240995834687,NA,NA,17.5924936110806,NA
"1753","FRA03",NA,500,"ParcelAll_bldgcnt","Point",NA,10,NA,NA,4,NA,NA,10,NA
"1754","FRA03",NA,500,"ParcelRes_count","Point",NA,11,NA,NA,4,NA,NA,11,NA
"1755","FRA03",NA,500,"ParcelAll_count","Point",NA,91,NA,NA,71,NA,NA,91,NA
"1756","FRA04",NA,500,"Landscan_pop","Point",NA,24,NA,NA,0,NA,NA,23,NA
"1757","FRA04",NA,500,"Census_pop20","Point",NA,13.3610805681943,NA,NA,0.568388259794708,NA,NA,13.0445144440283,NA
"1758","FRA04",NA,500,"ParcelAll_bldgcnt","Point",NA,40,NA,NA,0,NA,NA,40,NA
"1759","FRA04",NA,500,"ParcelRes_count","Point",NA,46,NA,NA,21,NA,NA,46,NA
"1760","FRA04",NA,500,"ParcelAll_count","Point",NA,74,NA,NA,24,NA,NA,74,NA
"1761","FRA02",NA,500,"Landscan_pop","Point",NA,21,NA,NA,0,NA,NA,21,NA
"1762","FRA02",NA,500,"Census_pop20","Point",NA,47.4579030104927,NA,NA,5.27040349415113,NA,NA,46.9260242122783,NA
"1763","FRA02",NA,500,"ParcelAll_bldgcnt","Point",NA,9,NA,NA,2,NA,NA,9,NA
"1764","FRA02",NA,500,"ParcelRes_count","Point",NA,8,NA,NA,5,NA,NA,8,NA
"1765","FRA02",NA,500,"ParcelAll_count","Point",NA,59,NA,NA,39,NA,NA,59,NA
"1766","FRA05",NA,500,"Landscan_pop","Point",NA,54,NA,NA,0,NA,NA,31,NA
"1767","FRA05",NA,500,"Census_pop20","Point",NA,34.1852482857718,NA,NA,0.0599507465888005,NA,NA,14.3910305530265,NA
"1768","FRA05",NA,500,"ParcelAll_bldgcnt","Point",NA,67,NA,NA,0,NA,NA,42,NA
"1769","FRA05",NA,500,"ParcelRes_count","Point",NA,43,NA,NA,5,NA,NA,37,NA
"1770","FRA05",NA,500,"ParcelAll_count","Point",NA,153,NA,NA,11,NA,NA,110,NA
"1771","CAR01",NA,500,"Landscan_pop","Point",NA,35,NA,NA,0,NA,NA,14,NA
"1772","CAR01",NA,500,"Census_pop20","Point",NA,86.3849451961105,NA,NA,7.49027396430281,NA,NA,45.9570965346396,NA
"1773","CAR01",NA,500,"ParcelAll_bldgcnt","Point",NA,59,NA,NA,0,NA,NA,26,NA
"1774","CAR01",NA,500,"ParcelRes_count","Point",NA,66,NA,NA,6,NA,NA,36,NA
"1775","CAR01",NA,500,"ParcelAll_count","Point",NA,113,NA,NA,25,NA,NA,69,NA
"1776","CAR02",NA,500,"Landscan_pop","Point",NA,351,NA,NA,0,NA,NA,19,NA
"1777","CAR02",NA,500,"Census_pop20","Point",NA,277.352311187757,NA,NA,0.0727199575483673,NA,NA,28.0462870488253,NA
"1778","CAR02",NA,500,"ParcelAll_bldgcnt","Point",NA,214,NA,NA,0,NA,NA,30,NA
"1779","CAR02",NA,500,"ParcelRes_count","Point",NA,172,NA,NA,0,NA,NA,19,NA
"1780","CAR02",NA,500,"ParcelAll_count","Point",NA,314,NA,NA,11,NA,NA,88,NA
"1781","CAR03",NA,500,"Landscan_pop","Point",NA,3,NA,NA,NA,NA,NA,3,NA
"1782","CAR03",NA,500,"Census_pop20","Point",NA,30.9970646194691,NA,NA,NA,NA,NA,24.0326685004565,NA
"1783","CAR03",NA,500,"ParcelAll_bldgcnt","Point",NA,0,NA,NA,NA,NA,NA,0,NA
"1784","CAR03",NA,500,"ParcelRes_count","Point",NA,3,NA,NA,NA,NA,NA,3,NA
"1785","CAR03",NA,500,"ParcelAll_count","Point",NA,26,NA,NA,NA,NA,NA,24,NA
"1786","CAR04",NA,500,"Landscan_pop","Point",NA,208,NA,NA,NA,NA,NA,72,NA
"1787","CAR04",NA,500,"Census_pop20","Point",NA,85.1288478258715,NA,NA,NA,NA,NA,37.0457897877804,NA
"1788","CAR04",NA,500,"ParcelAll_bldgcnt","Point",NA,88,NA,NA,NA,NA,NA,24,NA
"1789","CAR04",NA,500,"ParcelRes_count","Point",NA,84,NA,NA,NA,NA,NA,41,NA
"1790","CAR04",NA,500,"ParcelAll_count","Point",NA,280,NA,NA,NA,NA,NA,131,NA
"1791","CAR05",NA,500,"Landscan_pop","Point",NA,143,NA,NA,3,NA,NA,65,NA
"1792","CAR05",NA,500,"Census_pop20","Point",NA,60.8834158905367,NA,NA,1.07889510541993,NA,NA,31.9524281783106,NA
"1793","CAR05",NA,500,"ParcelAll_bldgcnt","Point",NA,67,NA,NA,1,NA,NA,34,NA
"1794","CAR05",NA,500,"ParcelRes_count","Point",NA,67,NA,NA,4,NA,NA,45,NA
"1795","CAR05",NA,500,"ParcelAll_count","Point",NA,214,NA,NA,12,NA,NA,136,NA
"1796","CAR06",NA,500,"Landscan_pop","Point",NA,9,NA,NA,0,NA,NA,9,NA
"1797","CAR06",NA,500,"Census_pop20","Point",NA,0.826179215730971,NA,NA,0.179237320171374,NA,NA,0.826177747083977,NA
"1798","CAR06",NA,500,"ParcelAll_bldgcnt","Point",NA,3,NA,NA,0,NA,NA,3,NA
"1799","CAR06",NA,500,"ParcelRes_count","Point",NA,3,NA,NA,2,NA,NA,3,NA
"1800","CAR06",NA,500,"ParcelAll_count","Point",NA,26,NA,NA,16,NA,NA,25,NA
"1801","FRA06",NA,500,"Landscan_pop","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1802","FRA06",NA,500,"Census_pop20","Point",NA,1.28148795238486,NA,NA,0.20225123973938,NA,NA,1.28148594551057,NA
"1803","FRA06",NA,500,"ParcelAll_bldgcnt","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1804","FRA06",NA,500,"ParcelRes_count","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1805","FRA06",NA,500,"ParcelAll_count","Point",NA,7,NA,NA,4,NA,NA,7,NA
"1806","FRA07",NA,500,"Landscan_pop","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1807","FRA07",NA,500,"Census_pop20","Point",NA,2.10705426242045,NA,NA,0.240116425713299,NA,NA,1.9788919862832,NA
"1808","FRA07",NA,500,"ParcelAll_bldgcnt","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1809","FRA07",NA,500,"ParcelRes_count","Point",NA,0,NA,NA,0,NA,NA,0,NA
"1810","FRA07",NA,500,"ParcelAll_count","Point",NA,8,NA,NA,5,NA,NA,7,NA
"1811","FRA09",NA,500,"Landscan_pop","Point",NA,29,NA,NA,1,NA,NA,29,NA
"1812","FRA09",NA,500,"Census_pop20","Point",NA,2.63541267120757,NA,NA,0.406210174385769,NA,NA,2.63540936526931,NA
"1813","FRA09",NA,500,"ParcelAll_bldgcnt","Point",NA,29,NA,NA,1,NA,NA,29,NA
"1814","FRA09",NA,500,"ParcelRes_count","Point",NA,31,NA,NA,20,NA,NA,31,NA
"1815","FRA09",NA,500,"ParcelAll_count","Point",NA,43,NA,NA,28,NA,NA,43,NA
"1816","FRA08",NA,500,"Landscan_pop","Point",NA,23,NA,NA,3,NA,NA,22,NA
"1817","FRA08",NA,500,"Census_pop20","Point",NA,16.2697018862472,NA,NA,0.971351537131609,NA,NA,16.0723048900212,NA
"1818","FRA08",NA,500,"ParcelAll_bldgcnt","Point",NA,39,NA,NA,3,NA,NA,39,NA
"1819","FRA08",NA,500,"ParcelRes_count","Point",NA,43,NA,NA,26,NA,NA,43,NA
"1820","FRA08",NA,500,"ParcelAll_count","Point",NA,121,NA,NA,78,NA,NA,121,NA
"1821","FRA10",NA,500,"Landscan_pop","Point",NA,38,NA,NA,0,NA,NA,38,NA
"1822","FRA10",NA,500,"Census_pop20","Point",NA,3.91356112507833,NA,NA,0.422069486753218,NA,NA,3.91355548951217,NA
"1823","FRA10",NA,500,"ParcelAll_bldgcnt","Point",NA,45,NA,NA,0,NA,NA,45,NA
"1824","FRA10",NA,500,"ParcelRes_count","Point",NA,51,NA,NA,19,NA,NA,51,NA
"1825","FRA10",NA,500,"ParcelAll_count","Point",NA,130,NA,NA,33,NA,NA,130,NA
"1826","PAN13",NA,500,"Landscan_pop","Point",NA,267,NA,NA,1,NA,NA,33,NA
"1827","PAN13",NA,500,"Census_pop20","Point",NA,202.299476749236,NA,NA,1.18017824068558,NA,NA,23.8350352800944,NA
"1828","PAN13",NA,500,"ParcelAll_bldgcnt","Point",NA,121,NA,NA,3,NA,NA,28,NA
"1829","PAN13",NA,500,"ParcelRes_count","Point",NA,119,NA,NA,17,NA,NA,45,NA
"1830","PAN13",NA,500,"ParcelAll_count","Point",NA,144,NA,NA,28,NA,NA,61,NA
"1831","PSJ02",NA,500,"Landscan_pop","Point",NA,149,NA,NA,NA,NA,NA,0,NA
"1832","PSJ02",NA,500,"Census_pop20","Point",NA,319.478195228927,NA,NA,NA,NA,NA,0,NA
"1833","PSJ02",NA,500,"ParcelAll_bldgcnt","Point",NA,189,NA,NA,NA,NA,NA,0,NA
"1834","PSJ02",NA,500,"ParcelRes_count","Point",NA,194,NA,NA,NA,NA,NA,0,NA
"1835","PSJ02",NA,500,"ParcelAll_count","Point",NA,291,NA,NA,NA,NA,NA,3,NA
"1836","PSJ03",NA,500,"Landscan_pop","Point",NA,132,NA,NA,NA,NA,NA,NA,NA
"1837","PSJ03",NA,500,"Census_pop20","Point",NA,298.404897265958,NA,NA,NA,NA,NA,NA,NA
"1838","PSJ03",NA,500,"ParcelAll_bldgcnt","Point",NA,133,NA,NA,NA,NA,NA,NA,NA
"1839","PSJ03",NA,500,"ParcelRes_count","Point",NA,135,NA,NA,NA,NA,NA,NA,NA
"1840","PSJ03",NA,500,"ParcelAll_count","Point",NA,175,NA,NA,NA,NA,NA,NA,NA
"1841","PAR04",NA,500,"Landscan_pop","Point",NA,140,NA,NA,3,NA,NA,54,NA
"1842","PAR04",NA,500,"Census_pop20","Point",NA,179.121662782719,NA,NA,6.93077744566422,NA,NA,82.2595655877862,NA
"1843","PAR04",NA,500,"ParcelAll_bldgcnt","Point",NA,82,NA,NA,3,NA,NA,22,NA
"1844","PAR04",NA,500,"ParcelRes_count","Point",NA,77,NA,NA,31,NA,NA,50,NA
"1845","PAR04",NA,500,"ParcelAll_count","Point",NA,96,NA,NA,37,NA,NA,61,NA
"1846","PAN21",NA,500,"Landscan_pop","Point",NA,181,NA,NA,NA,NA,NA,2,NA
"1847","PAN21",NA,500,"Census_pop20","Point",NA,182.008016458348,NA,NA,NA,NA,NA,7.95984129430095,NA
"1848","PAN21",NA,500,"ParcelAll_bldgcnt","Point",NA,110,NA,NA,NA,NA,NA,0,NA
"1849","PAN21",NA,500,"ParcelRes_count","Point",NA,85,NA,NA,NA,NA,NA,1,NA
"1850","PAN21",NA,500,"ParcelAll_count","Point",NA,146,NA,NA,NA,NA,NA,5,NA
"1851","BAY01",NA,1000,"Landscan_pop","Point",NA,NA,75,NA,NA,4,NA,NA,25
"1852","BAY01",NA,1000,"Census_pop20","Point",NA,NA,138.612722666106,NA,NA,3.64626540591208,NA,NA,37.2936979272559
"1853","BAY01",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,107,NA,NA,2,NA,NA,41
"1854","BAY01",NA,1000,"ParcelRes_count","Point",NA,NA,91,NA,NA,14,NA,NA,43
"1855","BAY01",NA,1000,"ParcelAll_count","Point",NA,NA,178,NA,NA,39,NA,NA,91
"1856","BAY03",NA,1000,"Landscan_pop","Point",NA,NA,0,NA,NA,0,NA,NA,0
"1857","BAY03",NA,1000,"Census_pop20","Point",NA,NA,0,NA,NA,0,NA,NA,0
"1858","BAY03",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,0,NA,NA,0,NA,NA,0
"1859","BAY03",NA,1000,"ParcelRes_count","Point",NA,NA,0,NA,NA,0,NA,NA,0
"1860","BAY03",NA,1000,"ParcelAll_count","Point",NA,NA,0,NA,NA,0,NA,NA,0
"1861","BAY04",NA,1000,"Landscan_pop","Point",NA,NA,54,NA,NA,2,NA,NA,51
"1862","BAY04",NA,1000,"Census_pop20","Point",NA,NA,47.5588614706656,NA,NA,1.2135996699506,NA,NA,40.058817105646
"1863","BAY04",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,24,NA,NA,0,NA,NA,21
"1864","BAY04",NA,1000,"ParcelRes_count","Point",NA,NA,24,NA,NA,9,NA,NA,24
"1865","BAY04",NA,1000,"ParcelAll_count","Point",NA,NA,44,NA,NA,16,NA,NA,43
"1866","LYN01",NA,1000,"Landscan_pop","Point",NA,NA,119,NA,NA,7,NA,NA,60
"1867","LYN01",NA,1000,"Census_pop20","Point",NA,NA,132.700355226948,NA,NA,5.89093544518012,NA,NA,43.4901526899874
"1868","LYN01",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,52,NA,NA,0,NA,NA,22
"1869","LYN01",NA,1000,"ParcelRes_count","Point",NA,NA,64,NA,NA,20,NA,NA,33
"1870","LYN01",NA,1000,"ParcelAll_count","Point",NA,NA,77,NA,NA,28,NA,NA,43
"1871","LYN02",NA,1000,"Landscan_pop","Point",NA,NA,66,NA,NA,1,NA,NA,53
"1872","LYN02",NA,1000,"Census_pop20","Point",NA,NA,179.10815354872,NA,NA,34.798087116521,NA,NA,115.277727906426
"1873","LYN02",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,37,NA,NA,1,NA,NA,24
"1874","LYN02",NA,1000,"ParcelRes_count","Point",NA,NA,31,NA,NA,2,NA,NA,24
"1875","LYN02",NA,1000,"ParcelAll_count","Point",NA,NA,66,NA,NA,18,NA,NA,53
"1876","LYN03",NA,1000,"Landscan_pop","Point",NA,NA,1338,NA,NA,68,NA,NA,489
"1877","LYN03",NA,1000,"Census_pop20","Point",NA,NA,1027.66552844346,NA,NA,62.3693602873004,NA,NA,290.985308007637
"1878","LYN03",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,435,NA,NA,5,NA,NA,138
"1879","LYN03",NA,1000,"ParcelRes_count","Point",NA,NA,445,NA,NA,78,NA,NA,201
"1880","LYN03",NA,1000,"ParcelAll_count","Point",NA,NA,513,NA,NA,108,NA,NA,256
"1881","LYN05",NA,1000,"Landscan_pop","Point",NA,NA,1536,NA,NA,2,NA,NA,61
"1882","LYN05",NA,1000,"Census_pop20","Point",NA,NA,1896.32442920164,NA,NA,10.9600407877628,NA,NA,140.98486088926
"1883","LYN05",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,781,NA,NA,3,NA,NA,31
"1884","LYN05",NA,1000,"ParcelRes_count","Point",NA,NA,784,NA,NA,15,NA,NA,58
"1885","LYN05",NA,1000,"ParcelAll_count","Point",NA,NA,903,NA,NA,25,NA,NA,78
"1886","BAY07",NA,1000,"Landscan_pop","Point",NA,NA,1038,NA,NA,NA,NA,NA,NA
"1887","BAY07",NA,1000,"Census_pop20","Point",NA,NA,1133.62351479244,NA,NA,NA,NA,NA,NA
"1888","BAY07",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,442,NA,NA,NA,NA,NA,NA
"1889","BAY07",NA,1000,"ParcelRes_count","Point",NA,NA,451,NA,NA,NA,NA,NA,NA
"1890","BAY07",NA,1000,"ParcelAll_count","Point",NA,NA,595,NA,NA,NA,NA,NA,NA
"1891","BAY08",NA,1000,"Landscan_pop","Point",NA,NA,940,NA,NA,NA,NA,NA,29
"1892","BAY08",NA,1000,"Census_pop20","Point",NA,NA,1116.96997112981,NA,NA,NA,NA,NA,55.6337110729002
"1893","BAY08",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,489,NA,NA,NA,NA,NA,3
"1894","BAY08",NA,1000,"ParcelRes_count","Point",NA,NA,446,NA,NA,NA,NA,NA,29
"1895","BAY08",NA,1000,"ParcelAll_count","Point",NA,NA,574,NA,NA,NA,NA,NA,41
"1896","PAN09",NA,1000,"Landscan_pop","Point",NA,NA,1487,NA,NA,NA,NA,NA,162
"1897","PAN09",NA,1000,"Census_pop20","Point",NA,NA,1847.15736282143,NA,NA,NA,NA,NA,254.366253382202
"1898","PAN09",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,838,NA,NA,NA,NA,NA,83
"1899","PAN09",NA,1000,"ParcelRes_count","Point",NA,NA,764,NA,NA,NA,NA,NA,223
"1900","PAN09",NA,1000,"ParcelAll_count","Point",NA,NA,894,NA,NA,NA,NA,NA,271
"1901","PAN01",NA,1000,"Landscan_pop","Point",NA,NA,305,NA,NA,6,NA,NA,165
"1902","PAN01",NA,1000,"Census_pop20","Point",NA,NA,218.150293615656,NA,NA,1.63614843246527,NA,NA,22.8805017501964
"1903","PAN01",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,232,NA,NA,0,NA,NA,95
"1904","PAN01",NA,1000,"ParcelRes_count","Point",NA,NA,149,NA,NA,0,NA,NA,88
"1905","PAN01",NA,1000,"ParcelAll_count","Point",NA,NA,225,NA,NA,19,NA,NA,126
"1906","PAN04",NA,1000,"Landscan_pop","Point",NA,NA,1346,NA,NA,8,NA,NA,67
"1907","PAN04",NA,1000,"Census_pop20","Point",NA,NA,1387.84060348637,NA,NA,11.885221986449,NA,NA,62.2477690173583
"1908","PAN04",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,711,NA,NA,4,NA,NA,35
"1909","PAN04",NA,1000,"ParcelRes_count","Point",NA,NA,572,NA,NA,33,NA,NA,56
"1910","PAN04",NA,1000,"ParcelAll_count","Point",NA,NA,719,NA,NA,54,NA,NA,80
"1911","PAN05",NA,1000,"Landscan_pop","Point",NA,NA,3086,NA,NA,14,NA,NA,86
"1912","PAN05",NA,1000,"Census_pop20","Point",NA,NA,2887.41609275559,NA,NA,17.8044927979194,NA,NA,90.4529722539695
"1913","PAN05",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,1321,NA,NA,6,NA,NA,37
"1914","PAN05",NA,1000,"ParcelRes_count","Point",NA,NA,1072,NA,NA,37,NA,NA,67
"1915","PAN05",NA,1000,"ParcelAll_count","Point",NA,NA,1289,NA,NA,63,NA,NA,98
"1916","PAN07",NA,1000,"Landscan_pop","Point",NA,NA,2389,NA,NA,6,NA,NA,11
"1917","PAN07",NA,1000,"Census_pop20","Point",NA,NA,3207.54230941548,NA,NA,3.07792029004588,NA,NA,10.271209141272
"1918","PAN07",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,1300,NA,NA,2,NA,NA,6
"1919","PAN07",NA,1000,"ParcelRes_count","Point",NA,NA,1123,NA,NA,6,NA,NA,11
"1920","PAN07",NA,1000,"ParcelAll_count","Point",NA,NA,1338,NA,NA,11,NA,NA,17
"1921","PAN12",NA,1000,"Landscan_pop","Point",NA,NA,2011,NA,NA,16,NA,NA,370
"1922","PAN12",NA,1000,"Census_pop20","Point",NA,NA,2023.70178712547,NA,NA,38.5106488422528,NA,NA,395.814356630143
"1923","PAN12",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,1167,NA,NA,8,NA,NA,202
"1924","PAN12",NA,1000,"ParcelRes_count","Point",NA,NA,944,NA,NA,43,NA,NA,225
"1925","PAN12",NA,1000,"ParcelAll_count","Point",NA,NA,1199,NA,NA,68,NA,NA,319
"1926","PAN10",NA,1000,"Landscan_pop","Point",NA,NA,1327,NA,NA,10,NA,NA,319
"1927","PAN10",NA,1000,"Census_pop20","Point",NA,NA,1321.28747124994,NA,NA,38.2283337683262,NA,NA,368.566130969663
"1928","PAN10",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,890,NA,NA,6,NA,NA,287
"1929","PAN10",NA,1000,"ParcelRes_count","Point",NA,NA,775,NA,NA,29,NA,NA,299
"1930","PAN10",NA,1000,"ParcelAll_count","Point",NA,NA,937,NA,NA,50,NA,NA,375
"1931","PAN15",NA,1000,"Landscan_pop","Point",NA,NA,573,NA,NA,5,NA,NA,116
"1932","PAN15",NA,1000,"Census_pop20","Point",NA,NA,534.096392109742,NA,NA,11.4505905152955,NA,NA,114.19518256779
"1933","PAN15",NA,1000,"ParcelAll_bldgcnt","Point",NA,NA,634,NA,NA,12,NA,NA,113
"1934","PAN15",NA,1000,"ParcelRes_count","Point",NA,NA,239,NA,NA,32,NA,NA,65
"1935","PAN15",NA,1000,"ParcelAll_count","Point",NA,NA,737,NA,NA,62,NA,NA,181
"1936","PAN14",NA,1000,"Landscan_pop","Point",NA,NA,1797,NA,NA,5,NA,NA,98
"1937","PAN14",NA,1000,"Census_pop20","Point",NA,NA,1699.52459346195,NA,NA,11.1544186035867,NA,NA,117.004838787842
